@id;META_DESCRIPTION;SEO_TITLE
461078;Dámské manžestrové kalhoty oversize VERONA z 100% bavlny, guma v pase, s kapsami, velikost M–XL ONE SIZE. Pohodlné volnočasové kalhoty na každodenní nošení.;Kalhoty manžestrové oversize dámské VERONA | vmobleceni.cz
461081;Manžestrové kalhoty oversize VERONA z 95% bavlny s elastanem, pás na gumu, kapsy, délka 90 cm. Volnočasový střih pro každodenní nošení, velikost M–XL.;Kalhoty manžestrové oversize dámské | vmobleceni.cz
461090;Dámské manžestrové kalhoty BARBARA s páskem, oversize střih, 100% bavlna, velikost S–L. Guma v pase, kapsy, pohodlné každodenní nošení.;Dámské manžestrové kalhoty s páskem | vmobleceni.cz
461107;Dámské manžestrové kalhoty EVA s páskem, 100 % bavlna, oversize střih, kapsy, guma v pase, velikost M/L. Pohodlné na každodenní nošení. Vyberte si nyní.;Dámské manžestrové kalhoty s páskem | vmobleceni.cz
461138;Manžestrová sukně ERIKA z 100% bavlny s páskem (PAS 72-106 cm). Elegantní dámská sukně na každodenní nošení i do práce. Objednejte online.;Manžestrová sukně dámská ERIKA | vmobleceni.cz
461159;Elegantní dámské kalhoty LOLA s páskem, viskóza a polyester, pas 80–106 cm. Pohodlný střih na každodenní nošení i do práce. Objednejte si nyní.;Elegantní kalhoty dámské LOLA s páskem | vmobleceni.cz
461167;Dámské manžestrové kalhoty NALA s páskem, 100% bavlna, oversize střih, kapsy a guma. Velikost S–L. Pohodlné na každodenní nošení.;Dámské manžestrové kalhoty s páskem NALA | vmobleceni.cz
461210;Elegantní dámské tepláky nadrozměr LOLA v italské módě, viskóza s elastanem, na gumě v pase, kapsy, velikosti 40–44. Pohodlí pro každodenní nošení.;Tepláky elegantní dámské nadrozměr LOLA | vmobleceni.cz
461219;Manžestrová sukně RITA z 100% bavlny s páskem (pas 74–106 cm). Elegantní, volnočasová sukně pro každodenní nošení i do práce. Objednejte si na vmobleceni.cz.;Manžestrová sukně dámská RITA | vmobleceni.cz
461361;Manžestrová sukně RAMONA s páskem, 100 % bavlna, velikost S/M/L. Volnočasová i elegantní, ideální na každodenní nošení. Objednejte nyní.;Manžestrová sukně dámská RAMONA | vmobleceni.cz
461506;Dámská podzimní bunda EVELINA s kapucí na zip, dlouhý rukáv, bavlna + elastan. Velikosti 50–54 (ONE SIZE). Ideální na každodenní nošení.;Dámská podzimní bunda s kapucí nadrozměr | vmobleceni.cz
461511;Podzimní dámská bunda s kapucí a dlouhým rukávem z 100% bavlny, nadrozměr 46–50. Na zip, ideální na každodenní nošení. Objevte ERIKA od Italské módy.;Dámská podzimní bunda nadrozměr 46–50 | vmobleceni.cz
461627;Krátké pletené šaty s páskem a košilí pro dámy, velikosti S/M/L ONE SIZE. Elegantní střih italské módy. Vyberte si svou velikost;Krátké pletené šaty s páskem | vmobleceni.cz
461660;Oversize mikinové šaty s kapucí, dlouhý rukáv, viskóza-polyester, velikost S–L. Pohodlné šaty na každodenní nošení. Objednejte nyní | vmobleceni.cz;Šaty oversize mikinové dlouhý rukáv | vmobleceni.cz
461675;Krátké mikinové šaty s dlouhým rukávem pro dámy nadrozměru, ONE SIZE 48–52, polyester s elastanem. Pohodlný střih, prsa 112–124 cm. Vyberte si teď.;Šaty krátké mikinové dlouhý rukáv nadrozměr | vmobleceni.cz
461682;Dámské teplákové kalhoty ITALSKÁ MÓDA, jednovel. ONE SIZE, pas 76–104 cm, viscosa a elastan. Pohodlné a pružné pro každodenní nošení.;Dámské teplákové kalhoty ONE SIZE | vmobleceni.cz
461683;Dámská tunika dlouhý rukáv nadrozměr velikosti 52/54/56, polyester-viskózová směs. Pohodlný střih pro prsa a boky 132–144 cm, délka 74 cm. Italská kvalita pro každý den.;Tunika dlouhý rukáv dámská nadrozměr 52–56 | vmobleceni.cz
461685;Dámská oversize bunda s dlouhým rukávem, zip a volným střihem na prsa. Polyesterová s elastanem, délka 57 cm. Vhodná na každodenní nošení. Najděte svou velikost S/M/L.;Dámská oversize bunda dlouhý rukáv | vmobleceni.cz
461686;Pletený dámský svetr s dlouhým rukávem pro nadrozměr, velikosti 52–56 ONE SIZE. Směs akrylu, mohéru a vlny (40–30–30 %), prsa 130–144 cm, délka 70 cm. Teplý a měkký střih.;Dámský svetr nadrozměr 52-56 | vmobleceni.cz
461687;Dámský pletený svetr s chlupatým efektem a dlouhými rukávy. Dostupný v jedné univerzální velikosti (S/M/L). Italská móda s mäkkým materiálem na zahřátí. Objednejte online.;Dámský pletený svetr chlupatý | vmobleceni.cz
461689;Zimní chlupatý kabát pro dámy, 100% polyester, dlouhý rukáv, délka 80 cm, velikosti S/M/L. Hřejivý a stylový na chladné dny. Vyberte si svou velikost.;Kabát zimní chlupatý dlouhý rukáv dámský | vmobleceni.cz
461690;Elegantní dámské tričko s dlouhým rukávem, materiál polyester se strečem, vhodné proSize S/M/L ONE SIZE. Pohodlný střih pro každodenní nošení.;Dámské tričko dlouhý rukáv elegantní | vmobleceni.cz
461692;Mikinové šaty zateplené s dlouhým rukávem pro dámy nadrozměr (46–50), bavlna a polyester. Pohodlné a teplé. Objednejte si v našem e-shopu.;Mikinové šaty zateplené nadrozměr | vmobleceni.cz
461751;Teplá dámská tunika s 3/4 rukávem, materiál polyester-viskoza, velikosti 54–58 (XL–3XL). Ideální na každodenní nošení. Objednejte nyní.;Dámská tunika teplá 3/4 rukáv nadrozměr | vmobleceni.cz
438763;Lesklé dámské psaníčko z polyesteru, one size, pro večerní příležitosti a společenské akce. Luxusní doplněk, který zvýší vášOutFit. Objednejte na vmobleceni.cz;Dámské psaníčko lesklé one size | vmobleceni.cz
462528;Dětské prstové rukavice AURA.VIA pro věk 8–10 let. Teplé upletované rukavice s otvory na prsty, ideální na podzim a zimu. Vyberte si správnou velikost.;Dětské prstové rukavice 8-10 let | vmobleceni.cz
464845;Dlouhé společenské šaty BARBARA pro nadrozměr, velikosti 42–46 XXL+. Polyester s elastanem, vycpávky na prsou, délka 148 cm. Vhodné na speciální příležitosti.;Dlouhé společenské šaty nadrozměr XXL+ | vmobleceni.cz
465122;Vánoční termo ponožky dámské, bavlněné s elastanem, vel. 36–40. Teplé a pohodlné na zimu. Objednejte si nyní!;Vánoční termo ponožky dámské 36-40 | vmobleceni.cz
428116;Dámské krajkové bolerko s dlouhými rukávy, elastické materiálu (polyester/elastan), vhodné na svatby a večírky. Velikost S/M/L ONE SIZE. Italská móda.;Dámské krajkové bolerko dlouhý rukáv | vmobleceni.cz
459276;Saténové dámské bolerko CELESTE s dlouhým rukávem, polyester s elastanem, velikosti S/M/L. Elegantní vrstva k šatům a topům. Objevte italskou módu.;Dámské saténové bolerko dlouhý rukáv | vmobleceni.cz
92874;Dámský svetr s 3/4 rukávy z 75% viscosy, elastanu a polyesteru. Univerzální velikost M/L, dostupný v stříbrné, zlaté a měděné barvě. Pohodlný střih s lesklým leskem.;Dámský svetr 3/4 rukáv M/L | vmobleceni.cz
92877;Dámský svetr s 3/4 rukávem MILLENIUM z viskózy, elastanu a polyesteru, vel. M–L. Měkký, elastický střih s pohodlným pasem. Ideální na podzim i jaro.;Dámský svetr 3/4 rukáv M–L MILLENIUM | vmobleceni.cz
122941;Dámská mikina z 100% polyesteru, volný střih, velikosti XS–3XL. Pohodlné triko pro každodenní nošení s moderním designem Italské módy.;Dámská mikina ITALSKÁ MÓDA | vmobleceni.cz
127036;Dámský svetr z 85% akrylu a 15% polyesteru, jednotná velikost, měkký a teplý. Ideální pro pohodlné nošení. Objednejte nyní.;Dámský svetr ITALSKÁ MÓDA IMR181 | vmobleceni.cz
172146;Tenký dámský svetr s dlouhým rukávem, velikost S–M, 100% polyester. Lehký střih ITALSKA MODA pro elegantní vzhled. Objednejte si podle konferenční velikosti.;Dámský svetr tenký dlouhý rukáv S–M | vmobleceni.cz
190505;Dámský svetr z italské módy, materiál 90% akryl s mohairem, vel. S/M. Měkký a teplý na chladnější dny. Přizpůsobte si velikost podle naší příručky výběru.;Dámský svetr S/M akryl mohair | vmobleceni.cz
238900;Dámský svetr rolák s dlouhým rukávem z 100% polyesteru, velikost S/L ONE SIZE. Italská móda IM820050/dr v béžové barvě. Najděte svůj ideální fit.;Dámský svetr rolák dlouhý rukáv béžový | vmobleceni.cz
331030;Dámské bolerko s dlouhým rukávem z italské módy, 95% polyester, velikosti S/M/L. Ideální na svatby, plesy i každodenní nošení. Objednejte online.;Dámské bolerko dlouhý rukáv S/M/L | vmobleceni.cz
466677;Dlouhé společenské šaty carmen z bavlny a polyesteru, vel. 32–38. Lesklá látka, vysoký rozparek, korzetová vazba a rozšířený lem. Ideální na ples.;Šaty carmen dlouhé dámské 32-38 | vmobleceni.cz
466678;Dlouhé společenské šaty carmen VENUS z bavlny a polyesteru, velikosti 32–38. Lesklá látka, vysoký rozparek, korzetová vaz a rozšířený lem. Ideální na ples a formální akce.;Dlouhé šaty carmen společenské VENUS 32-38 | vmobleceni.cz
466679;Dlouhé společenské šaty carmen VENUS, 60% bavlna, velikosti 32–38. Lesklá látka, vysoký rozparek, korzetová vazba a rozšířený lem. Ideální na ples a slavnostní příležitosti.;Šaty dlouhé carmen společenské dámské | vmobleceni.cz
466680;Dlouhé společenské šaty VALENTINE s třpytivým leskem, na ramínka, bavlna a elastan, velikosti 34–50. Elegantní střih pro všechny příležitosti.;Dlouhé společenské šaty na ramínka 34-50 | vmobleceni.cz
466681;Dlouhé společenské šaty VALERIA s třpytivým efektem na ramínka, bavlněné s elastanem, velikosti 32–40. Elegantní střih pro dámy;Dlouhé společenské šaty na ramínka | vmobleceni.cz
466682;Dlouhé carmen šaty s flitry pro dámy 32–38, bavlna-polyester. Bezramínkový střih s rozparkem na večerní příležitosti. Objednejte na vmobleceni.cz.;Dlouhé carmen šaty s flitry dámské 32-38 | vmobleceni.cz
466683;Dlouhé dámské šaty carmen s flitry, bavlna-polyester, velikosti 32–38. Bezramínkový střih s rozparkem pro elegantní večerní look. Objednejte na vmobleceni.cz.;Dlouhé šaty carmen s flitry dámské 32–38 | vmobleceni.cz
466684;Dlouhé dámské šaty carmen s flitry, velikosti 32–38. Bezramínkový střih z bavlny a elastanu pro společenské příležitosti. Objednejte elegantní večerní šaty.;Dlouhé šaty carmen s flitry 32–38 | vmobleceni.cz
466685;Dlouhé dámské šaty carmen s flitry, velikosti 32–38, z bavlny a polyesteru. Elegantní večerní šaty bez ramínek pro společenské příležitosti. Objevte u nás.;Šaty carmen s flitry dámské 32–38 | vmobleceni.cz
466686;Dlouhé společenské šaty na ramínka GORSET, bavlna s elastanem, velikosti 34–38. Elegantní střih pro каždou příležitost. Vyberte si svou velikost.;Dlouhé společenské šaty na ramínka | vmobleceni.cz
466687;Dlouhé společenské šaty na ramínka GORSET, bavlněné s elastanem, velikosti 34–38. Elegantní střih z polské módy s pohodlným materiálem. Vyberte si své.;Dlouhé společenské šaty na ramínka | vmobleceni.cz
466721;Dlouhé společenské šaty VALERIA na ramínka pro dámy, velikosti 34–40. Elegantní střih pro slavnostní příležitosti. Vyberte si správnou velikost.;Šaty dlouhé společenské na ramínka VALERIA | vmobleceni.cz
466722;Dlouhé společenské šaty bez rukávu s třpytivým efektem, bavlněné s elastanem, velikosti 42–52. Elegantní nadrozměrné šaty pro dámy, pohodlný střih.;Dlouhé společenské šaty nadrozměr 42-52 | vmobleceni.cz
466723;Dlouhé společenské šaty AMANDA bez rukávu s třpytivým efektem, 60% bavlna, velikosti 42–52. Ideální pro nadrozměrné dámy na každou příležitost.;Dlouhé společenské šaty nadrozměr 42-52 | vmobleceni.cz
466724;Dlouhé společenské šaty GORSET na ramínka, saténový střih, bavlna s elastanem, velikosti 36–38. Elegantní dámské šaty pro slavnostní příležitosti.;Dlouhé společenské šaty GORSET na ramínka | vmobleceni.cz
466725;Dlouhé saténové společenské šaty na ramínka s elastanem, velikosti 36–38. Elegantní střih z bavlny a polyesteru pro zvláštní příležitosti. Objednejte online.;Dlouhé saténové šaty na ramínka | vmobleceni.cz
466726;Dlouhé saténové společenské šaty na ramínka GORSET, velikost 36–38, ze směsi bavlny, polyesteru a elastanu. Elegantní střih pro slavnostní příležitosti.;Dlouhé saténové šaty na ramínka GORSET | vmobleceni.cz
466727;Dlouhé společenské šaty AURELIA s třpytivým efektem na ramínka, bavlněné (60% bavlna, 35% polyester), velikosti 32–38. Elegantní střih pro dámy.;Dlouhé společenské šaty na ramínka | vmobleceni.cz
466728;Dlouhé společenské šaty AURELIA na ramínka s třpytivým efektem. Bavlněný mix, velikosti 32–38. Elegantní dámské šaty pro slavnostní příležitosti.;Dlouhé společenské šaty na ramínka | vmobleceni.cz
466729;Dlouhé třpytivé šaty AURELIA na ramínka z bavlny a polyesteru, velikosti 32–38. Elegantní společenské šaty pro dámy s kvalitním střihem a leskem.;Dlouhé třpytivé šaty na ramínka 32-38 | vmobleceni.cz
466730;Dlouhé společenské šaty AURELIA s třpytivým efektem na ramínka, bavlna se strečem, velikosti 32–38. Elegantní střih pro dámy. Objednejte online.;Dlouhé společenské šaty na ramínka 32-38 | vmobleceni.cz
466731;Dlouhé společenské šaty bez rukávu ROXAN, velikosti 34–40. Elegantní střih zdůrazňuje postavu, ideální pro večerní příležitosti. Objednejte nyní.;Dlouhé společenské šaty bez rukávu | vmobleceni.cz
466732;Dlouhé společenské šaty bez rukávu ROXAN, velikosti 34–40. Vytříbený střih zdůrazňuje postavu, ideální na večery a slavnostní příležitosti. Objednejte nyní.;Dlouhé společenské šaty bez rukávu | vmobleceni.cz
466733;Dlouhé společenské šaty bez rukávu ROXAN, velikosti 34–40. Elegantní střih zdůrazňuje postavu, ideální pro večerní příležitosti. Objevte vytříbený design.;Dlouhé společenské šaty bez rukávu 34-40 | vmobleceni.cz
466734;Dlouhé společenské šaty na ramínka WALENTINA pro dámy, velikosti 34–50. Bavlněný materiál s elastanem pro pohodlný střih. Nadrozměrné šaty pro všechny postavy.;Šaty dlouhé společenské na ramínka nadrozměr | vmobleceni.cz
466735;Dlouhé dámské společenské šaty SHARON bez rukávu, bavlna s elastanem, velikosti 32–38. Elegantní střih s uzlovanou horní částí v černé barvě. Objednejte nyní.;Dlouhé společenské šaty dámské SHARON | vmobleceni.cz
466736;Dlouhé společenské šaty SHARON bez rukávu, bavlna s elastanem, velikosti 32–38. Elegantní černé šaty s uzlovanou horní částí pro večerní příležitosti.;Dlouhé společenské šaty SHARON 32–38 | vmobleceni.cz
466737;Dlouhé společenské šaty SHARON bez rukávu, bavlna a elastan, velikosti 32–38. Uzlovaná horní část, černá barva. Elegantní střih pro večerní příležitosti.;Šaty dlouhé společenské bez rukávu dámské | vmobleceni.cz
466738;Dlouhé společenské šaty SHARON bez rukávu, bavlna-polyester, vel. 32-38. Uzlovaná horní část, černá barva, elegantní střih. Objednejte nyní.;Dlouhé společenské šaty bez rukávu | vmobleceni.cz
466739;Dlouhé společenské šaty s třpytivým efektem na ramínka, bavlna a elastan, velikosti 34–50. Elegantní střih pro každou příležitost.;Dlouhé společenské šaty na ramínka 34-50 | vmobleceni.cz
466740;Dlouhé společenské šaty RUBY na ramínka, velikosti 32–40. Třpytivá látka v horní části, elastický pás, spodní část z tutu. Ideální na ples, Silvestra a slavnostní příležitosti.;Dlouhé společenské šaty na ramínka RUBY | vmobleceni.cz
466741;Dlouhé třpytivé šaty na ramínka pro dámy, velikosti 32–40. Horní díl z luxusní třpytavé látky, spodní část s tylem a krinolínou. Ideální na ples, Silvestra a společenské akce.;Dlouhé třpytivé šaty na ramínka 32-40 | vmobleceni.cz
466742;Dlouhé společenské šaty na ramínka VALERIA, velikosti 34–40. Elegantní střih polské značky PMLAM pro dámy. Objednejte online.;Dlouhé společenské šaty na ramínka 34-40 | vmobleceni.cz
466743;Dlouhé třpytivé společenské šaty VALERIA na ramínka, bavlna s elastanem, velikosti 32–38. Elegantní střih pro večerní příležitosti.;Dlouhé třpytivé šaty na ramínka 32-38 | vmobleceni.cz
466744;Dlouhé třpytivé společenské šaty VALERIA na ramínka, bavlna s elastanem, velikosti 32–36. Elegantní střih pro dámské oslavy a večery.;Dlouhé společenské šaty na ramínka 32-36 | vmobleceni.cz
466745;Dlouhé společenské šaty carmen z bavlny a elastanu, velikosti 32–38. Lesklá látka, vysoký rozparek, korzetová vázanka a rozšířený lem. Ideální na ples a společenské akce.;Dlouhé šaty carmen společenské dámské | vmobleceni.cz
466746;Dlouhé dámské šaty carmen přes prsa z bavlny a elastanu, velikosti 32–38. Lesklá látka, vysoký rozparek, korzetová vázka. Ideální na společenské akce.;Šaty carmen dlouhé dámské 32-38 | vmobleceni.cz
